generation,first_front_size,best_preference,min_cost,min_time,min_co2,avg_penalty,avg_nutrient_penalty,avg_diversity_penalty,avg_diversity,front_objectives,algorithm,user_id,diversity_label,archive_size,non_dominated_size,average_penalty,average_diversity,hypervolume
26,20.0,90.4326213,5.659999999999999,20.0,11.8,0.7526537474872532,0.7526537474872532,0.0,8.25,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-75.54882229268114, 24.666399707318874, 565.2063997073188], [-75.43687668173077, 24.07189531826923, 755.3618953182693], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-50.768820999999996, 16.72, 279.0], [-89.22362248, 32.09267052, 390.25267052], [-29.253632000000003, 6.44, 425.0], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-24.323339874331147, 19.452524880668854, 29.752524880668858], [-77.52075635666668, 26.890843643333334, 220.09084364333333], [-18.340776725, 9.491192875000001, 165.101192875], [-61.003082603076926, 16.324937396923076, 375.08493739692307], [-5.838715341874233, 11.141682413125768, 72.35168241312577]]",nsga2,97,div_off,,,,,2708441.5353684095
27,20.0,90.4326213,5.659999999999999,20.0,11.8,0.7539694800477783,0.7539694800477783,0.0,8.5,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-75.54882229268114, 24.666399707318874, 565.2063997073188], [-75.43687668173077, 24.07189531826923, 755.3618953182693], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-24.323339874331147, 19.452524880668854, 29.752524880668858], [-89.22362248, 32.09267052, 390.25267052], [-29.253632000000003, 6.44, 425.0], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-52.05162160593371, 17.01185909406629, 260.0518590940663], [-18.340776725, 9.491192875000001, 165.101192875], [-5.838715341874233, 11.141682413125768, 72.35168241312577], [-77.52075635666668, 26.890843643333334, 220.09084364333333], [-65.2285030459327, 26.679392954067293, 185.05939295406728]]",nsga2,97,div_off,,,,,2720388.599760129
28,20.0,90.4326213,5.659999999999999,20.0,11.8,0.7370659410054712,0.7370659410054712,0.0,8.7,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-52.05162160593371, 17.01185909406629, 260.0518590940663], [-75.43687668173077, 24.07189531826923, 755.3618953182693], [-75.54882229268114, 24.666399707318874, 565.2063997073188], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-5.838715341874233, 11.141682413125768, 72.35168241312577], [-65.2285030459327, 26.679392954067293, 185.05939295406728], [-30.674660246634616, 16.604892753365384, 432.2948927533654], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-18.340776725, 9.491192875000001, 165.101192875], [-75.720837, 25.47, 442.0], [1.306504685366873, 14.833074440366872, 22.463074440366874]]",nsga2,97,div_off,,,,,2670351.070434214
29,20.0,90.4326213,5.659999999999999,20.0,11.8,0.6139122189871276,0.6139122189871276,0.0,8.75,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-75.43687668173077, 24.07189531826923, 755.3618953182693], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-52.05162160593371, 17.01185909406629, 260.0518590940663], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-5.838715341874233, 11.141682413125768, 72.35168241312577], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-18.340776725, 9.491192875000001, 165.101192875], [-30.674660246634616, 16.604892753365384, 432.2948927533654], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-75.54882229268114, 24.666399707318874, 565.2063997073188], [-75.720837, 25.47, 442.0], [-65.2285030459327, 26.679392954067293, 185.05939295406728], [-29.253632000000003, 6.44, 425.0]]",nsga2,97,div_off,,,,,2670351.070434214
30,20.0,90.4326213,5.659999999999999,20.0,12.6,0.5074335554558391,0.5074335554558391,0.0,8.85,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-51.3985507625, 15.347762237500001, 472.0877622375], [-75.43687668173077, 24.07189531826923, 755.3618953182693], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-59.04241575874999, 16.61197624125, 622.06197624125], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-52.05162160593371, 17.01185909406629, 260.0518590940663], [-18.340776725, 9.491192875000001, 165.101192875], [-30.674660246634616, 16.604892753365384, 432.2948927533654], [-26.82653433625, 12.872370663749999, 237.07237066375], [-65.2285030459327, 26.679392954067293, 185.05939295406728], [-75.54882229268114, 24.666399707318874, 565.2063997073188]]",nsga2,97,div_off,,,,,2703040.385599302
31,20.0,90.4326213,5.659999999999999,20.0,12.6,0.4788267178576849,0.4788267178576849,0.0,8.3,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-59.04241575874999, 16.61197624125, 622.06197624125], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-51.3985507625, 15.347762237500001, 472.0877622375], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-34.15769813076923, 16.812159869230765, 250.04215986923077], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-26.82653433625, 12.872370663749999, 237.07237066375], [-18.340776725, 9.491192875000001, 165.101192875], [-65.115047, 19.42, 240.0], [-52.05162160593371, 17.01185909406629, 260.0518590940663], [-31.055200961249998, 13.82446603875, 322.04446603875]]",nsga2,97,div_off,,,,,2663556.377345402
32,20.0,90.4326213,5.659999999999999,20.0,12.6,0.4939929702136653,0.4939929702136653,0.0,8.45,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-59.04241575874999, 16.61197624125, 622.06197624125], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-51.3985507625, 15.347762237500001, 472.0877622375], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-59.04241575874999, 16.61197624125, 622.06197624125], [-34.15769813076923, 16.812159869230765, 250.04215986923077], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-72.2682317475, 19.351068252499996, 280.1410682525]]",nsga2,97,div_off,,,,,2701964.321283265
33,20.0,90.4326213,5.659999999999999,20.0,12.6,0.4926040527453256,0.4926040527453256,0.0,8.2,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-59.293982055616794, 14.780017944383204, 405.0000179443832], [-37.76030657375, 17.16391842625, 220.18391842625], [-72.2682317475, 19.351068252499996, 280.1410682525], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-58.846168, 11.870000000000001, 350.0], [-34.15769813076923, 16.812159869230765, 250.04215986923077]]",nsga2,97,div_off,,,,,2747463.886097326
34,20.0,90.4326213,5.659999999999999,20.0,12.6,0.6186674637911598,0.6186674637911598,0.0,8.3,"[[-29.253632000000003, 6.44, 425.0], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-14.030510724852547, 15.403807030147455, 49.513807030147454], [-59.293982055616794, 14.780017944383204, 405.0000179443832], [-37.76030657375, 17.16391842625, 220.18391842625], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-72.2682317475, 19.351068252499996, 280.1410682525], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-76.21394193999998, 24.70962106, 295.04962106]]",nsga2,97,div_off,,,,,2731205.573713458
35,20.0,90.4326213,5.659999999999999,20.0,11.8,0.7377706648016149,0.7377706648016149,0.0,7.85,"[[-90.21183874076922, 40.65078255923077, 325.22078255923077], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-9.0288549, 6.209077499999999, 260.1090775], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-59.293982055616794, 14.780017944383204, 405.0000179443832], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-34.7861737375, 19.8512892625, 95.1912892625], [-14.030510724852547, 15.403807030147455, 49.513807030147454], [-30.19232541666666, 14.044622583333332, 303.1046225833333], [-5.838715341874233, 11.141682413125768, 72.35168241312577]]",nsga2,97,div_off,,,,,2727098.3294341112
36,20.0,90.4326213,5.659999999999999,20.0,12.6,0.7431704092360811,0.7431704092360811,0.0,7.95,"[[-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-9.0288549, 6.209077499999999, 260.1090775], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-59.293982055616794, 14.780017944383204, 405.0000179443832], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-34.7861737375, 19.8512892625, 95.1912892625], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-18.205193708184904, 16.439839046815095, 22.459839046815095], [-14.030510724852547, 15.403807030147455, 49.513807030147454], [-30.19232541666666, 14.044622583333332, 303.1046225833333], [-5.99034777416472, 8.633619425835278, 97.97361942583528]]",nsga2,97,div_off,,,,,2726262.728850002
37,20.0,90.4326213,5.659999999999999,20.0,12.6,0.5053617792916871,0.5053617792916871,0.0,8.35,"[[-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-9.0288549, 6.209077499999999, 260.1090775], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-80.14891993057621, 31.02000106942379, 235.0000010694238], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-59.293982055616794, 14.780017944383204, 405.0000179443832], [-30.19232541666666, 14.044622583333332, 303.1046225833333], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-34.7861737375, 19.8512892625, 95.1912892625], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-56.53410650000001, 16.95, 365.0]]",nsga2,97,div_off,,,,,2708027.1007322846
38,20.0,90.4326213,5.659999999999999,20.0,12.6,0.5226700720628759,0.5226700720628759,0.0,8.2,"[[-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-9.0288549, 6.209077499999999, 260.1090775], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-34.7861737375, 19.8512892625, 95.1912892625], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-5.99034777416472, 8.633619425835278, 97.97361942583528], [-16.050136523076915, 12.162705776923078, 303.24270577692306], [-72.9752749076923, 34.90347909230769, 181.10347909230768], [-30.19232541666666, 14.044622583333332, 303.1046225833333], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-56.53410650000001, 16.95, 365.0]]",nsga2,97,div_off,,,,,2720977.875636825
39,20.0,101.363996,6.1,20.0,15.9,0.3738738013864965,0.3738738013864965,0.0,8.6,"[[-89.89196839050021, 25.86202960949979, 835.2720296094998], [-9.0288549, 6.209077499999999, 260.1090775], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-34.7861737375, 19.8512892625, 95.1912892625], [-49.53437078788462, 11.337226212115384, 365.13722621211537], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-79.30971000000001, 17.459999999999997, 477.0], [-30.19232541666666, 14.044622583333332, 303.1046225833333], [-56.53410650000001, 16.95, 365.0], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-16.050136523076915, 12.162705776923078, 303.24270577692306], [-90.21183874076922, 40.65078255923077, 325.22078255923077]]",nsga2,97,div_off,,,,,2807339.83778766
40,20.0,101.363996,6.1,20.0,15.9,0.4968820378092385,0.4968820378092385,0.0,8.75,"[[-9.0288549, 6.209077499999999, 260.1090775], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-34.7861737375, 19.8512892625, 95.1912892625], [-56.53410650000001, 16.95, 365.0], [-46.02839571538461, 12.712605284615384, 340.0126052846154], [-9.916996125211611, 19.79737862978839, 92.41737862978839], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-16.050136523076915, 12.162705776923078, 303.24270577692306], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-24.96975183333333, 12.212682166666665, 213.14268216666667]]",nsga2,97,div_off,,,,,2721682.4805729664
41,20.0,101.363996,6.1,20.0,15.9,0.4733427448462146,0.4733427448462146,0.0,8.45,"[[-9.0288549, 6.209077499999999, 260.1090775], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-48.27949930932459, 14.888844690675418, 580.0688446906754], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-56.53410650000001, 16.95, 365.0], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-19.314223, 9.76, 215.0], [-9.916996125211611, 19.79737862978839, 92.41737862978839], [-33.1652165, 14.4, 315.0], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-87.70142552192533, 37.34747347807467, 234.21747347807468]]",nsga2,97,div_off,,,,,2590845.223861444
42,20.0,101.363996,6.1,20.0,14.2,0.4704656898749436,0.4704656898749436,0.0,8.45,"[[-9.0288549, 6.209077499999999, 260.1090775], [-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-9.916996125211611, 19.79737862978839, 92.41737862978839], [-24.96975183333333, 12.212682166666665, 213.14268216666667], [-3.0936607538461547, 8.420260846153846, 160.09026084615385], [-33.1652165, 14.4, 315.0], [-19.314223, 9.76, 215.0], [-48.39358940875, 11.341303591249998, 350.01130359125], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-56.53410650000001, 16.95, 365.0], [-87.70142552192533, 37.34747347807467, 234.21747347807468]]",nsga2,97,div_off,,,,,2646704.1280194093
43,20.0,101.363996,2.75,20.0,9.1,0.6067206223154609,0.6067206223154609,0.0,8.4,"[[-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-5.253993045416401, 5.685544154583599, 57.9355441545836], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-46.09583416003608, 27.460015839963926, 199.00001583996394], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-9.916996125211611, 19.79737862978839, 92.41737862978839], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-56.53410650000001, 16.95, 365.0], [-19.314223, 9.76, 215.0], [-33.1652165, 14.4, 315.0], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-28.937594625, 21.533134175, 243.093134175], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-20.315722416666663, 10.469728583333335, 275.0497285833333]]",nsga2,97,div_off,,,,,2610927.403019488
44,20.0,101.363996,2.75,20.0,9.1,0.5015584398455883,0.5015584398455883,0.0,8.7,"[[-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-5.253993045416401, 5.685544154583599, 57.9355441545836], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-66.3798636830706, 19.487253316929397, 541.2672533169294], [-46.09583416003608, 27.460015839963926, 199.00001583996394], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-56.53410650000001, 16.95, 365.0], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-20.315722416666663, 10.469728583333335, 275.0497285833333], [-19.314223, 9.76, 215.0], [-70.54895429038461, 21.61270670961538, 274.1727067096154], [-24.39144933653846, 14.18688166346154, 365.04688166346153], [-28.937594625, 21.533134175, 243.093134175], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-87.70142552192533, 37.34747347807467, 234.21747347807468]]",nsga2,97,div_off,,,,,2598931.3007873152
45,20.0,101.363996,2.75,20.0,7.5,0.6304699777187864,0.6304699777187864,0.0,8.4,"[[-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-5.253993045416401, 5.685544154583599, 57.9355441545836], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-46.09583416003608, 27.460015839963926, 199.00001583996394], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-76.62942142692309, 23.633818073076927, 435.26381807307695], [-18.97000680765792, 9.218960392342078, 132.76896039234208], [-56.53410650000001, 16.95, 365.0], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-84.04224462974359, 27.404525070256405, 369.0245250702564], [-36.05413886153846, 8.980426138461539, 475.11042613846155], [-24.7886377, 11.980572299999999, 208.0905723], [-28.937594625, 21.533134175, 243.093134175], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-68.0923803, 18.0224897, 329.1324897], [-32.2242395, 13.3523525, 249.0123525]]",nsga2,97,div_off,,,,,2701035.3095445153
46,20.0,101.363996,2.75,20.0,7.5,0.6275773692267992,0.6275773692267992,0.0,8.05,"[[-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-5.253993045416401, 5.685544154583599, 57.9355441545836], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-56.53410650000001, 16.95, 365.0], [-85.57215926125, 19.943619738749998, 353.18361973875], [-46.09583416003608, 27.460015839963926, 199.00001583996394], [-18.97000680765792, 9.218960392342078, 132.76896039234208], [-21.617145833333336, 31.502228166666665, 170.12222816666667], [-68.0923803, 18.0224897, 329.1324897], [-32.2242395, 13.3523525, 249.0123525], [-24.7886377, 11.980572299999999, 208.0905723], [-36.05413886153846, 8.980426138461539, 475.11042613846155], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-87.70142552192533, 37.34747347807467, 234.21747347807468], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-36.01619775692308, 19.427777243076925, 230.01777724307692]]",nsga2,97,div_off,,,,,2770741.685713312
47,20.0,101.363996,2.75,20.0,7.5,0.6311873884479531,0.6311873884479531,0.0,8.15,"[[-8.507352453184907, 16.069677301815094, 22.459677301815095], [-101.26282289538462, 38.61117310461539, 482.1011731046154], [-90.21183874076922, 40.65078255923077, 325.22078255923077], [-5.253993045416401, 5.685544154583599, 57.9355441545836], [1.306504685366873, 14.833074440366872, 22.463074440366874], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-89.89196839050021, 25.86202960949979, 835.2720296094998], [-56.53410650000001, 16.95, 365.0], [-85.57215926125, 19.943619738749998, 353.18361973875], [-18.97000680765792, 9.218960392342078, 132.76896039234208], [-21.617145833333336, 31.502228166666665, 170.12222816666667], [-67.44947236153845, 13.621047638461539, 470.1010476384615], [-46.09583416003608, 27.460015839963926, 199.00001583996394], [-24.7886377, 11.980572299999999, 208.0905723], [-38.70116466666667, 18.057752333333333, 316.1277523333333], [-68.0923803, 18.0224897, 329.1324897], [-87.92717822574444, 34.66356877425556, 334.04356877425556], [-32.2242395, 13.3523525, 249.0123525], [-46.5153138725, 13.1293561275, 350.0993561275], [-87.70142552192533, 37.34747347807467, 234.21747347807468]]",nsga2,97,div_off,,,,,2798566.53619421
